geoid,geoid20,year,denom_total_pop,toxic_releases,toxic_releases_pctile
1400000US06037572202,6037572202,2014,3609,10384.05,94
1400000US06037194101,6037194101,2014,3091,805.21002,28
1400000US06037262301,6037262301,2014,2744,525.33002,24
1400000US06037121210,6037121210,2014,3122,287.51999,17
1400000US06037651102,6037651102,2014,3639,5530.1201,75
1400000US06037531102,6037531102,2014,3548,7270.7402,86
1400000US06037576700,6037576700,2014,4047,9478.1299,92
1400000US06037554404,6037554404,2014,4447,13184.9,96
1400000US06037430600,6037430600,2014,4505,3330.8301,53
1400000US06037543704,6037543704,2014,3604,10844.95,94
1400000US06037555212,6037555212,2014,5032,9259.7197,92
1400000US06037139303,6037139303,2014,4186,258.03,16
1400000US06037403327,6037403327,2014,6069,30240.83,100
1400000US06037211500,6037211500,2014,4355,1367.9,36
1400000US06037133101,6037133101,2014,2378,236.67999,14
1400000US06037297501,6037297501,2014,2699,4413.5601,63
1400000US06037137301,6037137301,2014,2264,157.07001,10
1400000US06037577400,6037577400,2014,3253,11282.78,95
1400000US06037124300,6037124300,2014,4046,424.12,21
1400000US06037700502,6037700502,2014,4246,902.06,29
1400000US06037128220,6037128220,2014,3011,408.98001,21
1400000US06037481103,6037481103,2014,5350,3744.6201,56
1400000US06037701701,6037701701,2014,3196,856.72998,28
1400000US06037701801,6037701801,2014,5867,918.46002,30
1400000US06037103201,6037103201,2014,1621,269.16,16
1400000US06037221110,6037221110,2014,3565,2336.3301,47
1400000US06037400206,6037400206,2014,4820,3948.8601,57
1400000US06037601211,6037601211,2014,2823,2994.8899,52
1400000US06037195500,6037195500,2014,4971,1490.52,38
1400000US06037920121,6037920121,2014,6696,583.96002,25
1400000US06037400404,6037400404,2014,4453,2888.47,51
1400000US06037535002,6037535002,2014,3681,5144.9502,72
1400000US06037127806,6037127806,2014,3447,394.35001,21
1400000US06037541605,6037541605,2014,5323,19167.529,98
1400000US06037232701,6037232701,2014,2237,4789.2002,68
1400000US06037117102,6037117102,2014,2631,233.88,14
1400000US06037135204,6037135204,2014,2912,146.81,9
1400000US06037534700,6037534700,2014,4283,5662.3301,77
1400000US06037431900,6037431900,2014,3577,4748.6001,67
1400000US06037504200,6037504200,2014,5642,7514.4399,86
1400000US06037186100,6037186100,2014,4715,1338.5699,36
1400000US06037113303,6037113303,2014,4006,697.62,26
1400000US06037576802,6037576802,2014,3992,9414.9502,92
1400000US06037208302,6037208302,2014,4360,2183.46,46
1400000US06037543603,6037543603,2014,3690,11242.6,95
1400000US06037192510,6037192510,2014,3670,1286.02,35
1400000US06037232602,6037232602,2014,4202,4385.9702,63
1400000US06037232601,6037232601,2014,2086,4385.9702,63
1400000US06037500204,6037500204,2014,4550,4429.71,64
1400000US06037104201,6037104201,2014,4780,181.5,12
1400000US06037243001,6037243001,2014,3264,5518.1699,75
1400000US06037408624,6037408624,2014,3227,5300.6099,73
1400000US06037199110,6037199110,2014,2710,2545.1399,49
1400000US06037294830,6037294830,2014,3707,8506.9404,89
1400000US06037199801,6037199801,2014,2983,2699.05,50
1400000US06037901014,6037901014,2014,5991,12.38,3
1400000US06037574901,6037574901,2014,3725,10196.52,93
1400000US06037134306,6037134306,2014,3498,170.14999,12
1400000US06037901013,6037901013,2014,2831,12.38,3
1400000US06037543203,6037543203,2014,5563,12853.06,96
1400000US06037207711,6037207711,2014,1568,2549.8999,49
1400000US06037901101,6037901101,2014,5496,13.04,3
1400000US06037186202,6037186202,2014,1974,1473.7,37
1400000US06037267201,6037267201,2014,3020,971.10999,30
1400000US06037302302,6037302302,2014,4895,1460.8101,37
1400000US06037503601,6037503601,2014,4168,5019.7798,71
1400000US06037541100,6037541100,2014,3321,7618.9902,87
1400000US06037132001,6037132001,2014,3202,231.14,14
1400000US06037122410,6037122410,2014,3794,341.16,19
1400000US06037670003,6037670003,2014,5788,6272.52,81
1400000US06037432802,6037432802,2014,5821,4937.2402,70
1400000US06037404806,6037404806,2014,6076,4779.48,68
1400000US06037553801,6037553801,2014,4174,562331.19,100
1400000US06037621102,6037621102,2014,2883,3518.3401,54
1400000US06037461400,6037461400,2014,3204,1510.9301,38
1400000US06037600703,6037600703,2014,1914,3927,57
1400000US06037113237,6037113237,2014,3661,231.55,14
1400000US06037910216,6037910216,2014,4166,10.3,2
1400000US06037141500,6037141500,2014,2929,460.06,23
1400000US06037137104,6037137104,2014,2717,187.05,13
1400000US06037670701,6037670701,2014,6629,5776.9399,78
1400000US06037208904,6037208904,2014,3926,2178.54,46
1400000US06037265100,6037265100,2014,2489,788.95001,28
1400000US06037433305,6037433305,2014,4893,4270.5498,61
1400000US06037602003,6037602003,2014,5124,4157.6001,60
1400000US06037209510,6037209510,2014,2692,2245.73,47
1400000US06037534102,6037534102,2014,6263,6374.8198,82
1400000US06037670500,6037670500,2014,1860,4262.4902,61
1400000US06037571502,6037571502,2014,4661,10356.91,94
1400000US06037532500,6037532500,2014,4078,8460.96,89
1400000US06037980023,6037980023,2014,8,151.36,9
1400000US06037575002,6037575002,2014,4627,9667.25,92
1400000US06037265702,6037265702,2014,1437,890.63,29
1400000US06037207502,6037207502,2014,2589,2521.8601,49
1400000US06037702201,6037702201,2014,4483,899.15997,29
1400000US06037115302,6037115302,2014,4351,168.12,11
1400000US06037407802,6037407802,2014,3635,6209.2202,81
1400000US06037920106,6037920106,2014,3374,178.8,12
1400000US06037400208,6037400208,2014,705,3389.3999,54
1400000US06037237401,6037237401,2014,3616,4512.7002,65
1400000US06037550502,6037550502,2014,5195,6334.5698,81
1400000US06037409100,6037409100,2014,5575,5325.4902,73
1400000US06037206201,6037206201,2014,1175,2986.6599,51
1400000US06037132302,6037132302,2014,3289,215.45,14
1400000US06037408629,6037408629,2014,2926,4723.75,67
1400000US06037183510,6037183510,2014,2725,1688.5699,41
1400000US06037132102,6037132102,2014,5310,231.41,14
1400000US06037480011,6037480011,2014,5132,3763.6101,56
1400000US06037901012,6037901012,2014,3722,12.38,3
1400000US06037910212,6037910212,2014,3634,10.11,2
1400000US06037135115,6037135115,2014,1167,164.09,10
1400000US06037277000,6037277000,2014,5395,2374.0901,48
1400000US06037190101,6037190101,2014,1674,1018.38,31
1400000US06037117530,6037117530,2014,5641,272.06,16
1400000US06037123203,6037123203,2014,3765,360.51001,20
1400000US06037214700,6037214700,2014,2512,1290.3,35
1400000US06037408628,6037408628,2014,4893,5028.7998,71
1400000US06037113323,6037113323,2014,3779,187.37,13
1400000US06037209106,6037209106,2014,3829,2285.5801,47
1400000US06037430003,6037430003,2014,4604,8328.75,89
1400000US06037267502,6037267502,2014,3243,893.60999,29
1400000US06037482502,6037482502,2014,3373,4009.8201,58
1400000US06037185102,6037185102,2014,4043,1860.26,43
1400000US06037462201,6037462201,2014,3788,1688.02,41
1400000US06037141400,6037141400,2014,4364,429.89999,22
1400000US06037291110,6037291110,2014,3510,4948.23,70
1400000US06037201602,6037201602,2014,2840,2988.6499,52
1400000US06037920109,6037920109,2014,4363,147.78,9
1400000US06037404201,6037404201,2014,3711,5043.0498,71
1400000US06037197200,6037197200,2014,3757,2037.67,45
1400000US06037603008,6037603008,2014,2936,5615.8501,76
1400000US06037901007,6037901007,2014,2258,11.05,3
1400000US06037670326,6037670326,2014,3807,2708.02,50
1400000US06037228420,6037228420,2014,3150,4636.6699,66
1400000US06037265204,6037265204,2014,1665,830.26001,28
1400000US06037311602,6037311602,2014,2858,570.63,25
1400000US06037206052,6037206052,2014,578,4680.27,66
1400000US06037576302,6037576302,2014,4101,8968.6201,90
1400000US06037920328,6037920328,2014,1952,107.84,8
1400000US06037241002,6037241002,2014,3606,5364.3501,73
1400000US06037920341,6037920341,2014,2478,15.98,4
1400000US06037113424,6037113424,2014,3936,183.45,12
1400000US06037603006,6037603006,2014,2035,6006.9302,79
1400000US06037463103,6037463103,2014,6201,3167.9299,53
1400000US06037541200,6037541200,2014,5662,7288.48,86
1400000US06037500402,6037500402,2014,4910,4258.6401,61
1400000US06037403326,6037403326,2014,1086,11152.14,94
1400000US06037602301,6037602301,2014,6265,4039.29,58
1400000US06037502004,6037502004,2014,4359,6327.54,81
1400000US06037531603,6037531603,2014,3568,8479.4404,89
1400000US06037433302,6037433302,2014,1577,4219.1699,61
1400000US06037300501,6037300501,2014,3664,564.65002,25
1400000US06037206202,6037206202,2014,2211,2986.6599,51
1400000US06037226002,6037226002,2014,1604,3921.73,57
1400000US06037571102,6037571102,2014,3877,7738.3901,87
1400000US06037273200,6037273200,2014,3711,1131.1801,33
1400000US06037651221,6037651221,2014,3291,5366.0098,73
1400000US06037291220,6037291220,2014,3353,7346.1401,86
1400000US06037293304,6037293304,2014,4178,7476.3999,86
1400000US06037265420,6037265420,2014,1811,735.42999,27
1400000US06037901102,6037901102,2014,5557,12.71,3
1400000US06037920340,6037920340,2014,4496,15.98,4
1400000US06037203500,6037203500,2014,3064,3066.1699,52
1400000US06037464101,6037464101,2014,3653,2479.98,48
1400000US06037191820,6037191820,2014,2647,1190.49,34
1400000US06037401102,6037401102,2014,3101,3697.8,55
1400000US06037430005,6037430005,2014,3376,92746.063,100
1400000US06037542200,6037542200,2014,6962,35395.891,100
1400000US06037102104,6037102104,2014,3648,352.94,20
1400000US06037555202,6037555202,2014,3399,9572,92
1400000US06037400205,6037400205,2014,3760,2994.7,52
1400000US06037403318,6037403318,2014,6243,6348.1001,82
1400000US06037550601,6037550601,2014,5639,5634.4199,76
1400000US06037207303,6037207303,2014,1861,2758.49,50
1400000US06037601301,6037601301,2014,1915,2692.6899,50
1400000US06037670102,6037670102,2014,2503,6724.1499,84
1400000US06037481203,6037481203,2014,6477,4087.3201,59
1400000US06037212620,6037212620,2014,4341,1631.39,40
1400000US06037408703,6037408703,2014,6528,5637.73,76
1400000US06037602402,6037602402,2014,6769,4130.1099,60
1400000US06037700400,6037700400,2014,5237,1038.1899,31
1400000US06037408138,6037408138,2014,5874,7274.48,86
1400000US06037214600,6037214600,2014,2411,1190.4,34
1400000US06037573101,6037573101,2014,3163,10197.92,93
1400000US06037124203,6037124203,2014,2748,411.39001,21
1400000US06037214501,6037214501,2014,2932,1232.88,34
1400000US06037534002,6037534002,2014,4352,5960.5,79
1400000US06037103202,6037103202,2014,3929,269.16,16
1400000US06037133000,6037133000,2014,4449,177.72,12
1400000US06037214505,6037214505,2014,2663,1374.9399,36
1400000US06037214400,6037214400,2014,2877,1112.5601,32
1400000US06037214503,6037214503,2014,3325,1399.05,36
1400000US06037551402,6037551402,2014,4468,9427.2803,92
1400000US06037123601,6037123601,2014,4995,412.19,21
1400000US06037620301,6037620301,2014,4657,3275.6499,53
1400000US06037194500,6037194500,2014,2037,1110.83,32
1400000US06037980019,6037980019,2014,246,445.34,22
1400000US06037204820,6037204820,2014,2274,6888.96,84
1400000US06037980038,6037980038,2014,5199,2160.26,46
1400000US06037432101,6037432101,2014,4179,4979.6001,70
1400000US06037408725,6037408725,2014,5980,5439.6001,74
1400000US06037901218,6037901218,2014,600,20.26,5
1400000US06037265701,6037265701,2014,3283,890.63,29
1400000US06037650401,6037650401,2014,4472,8337.8096,89
1400000US06037552301,6037552301,2014,4900,6033.8101,80
1400000US06037135201,6037135201,2014,2620,149.86,9
1400000US06037543502,6037543502,2014,4560,6991.8398,85
1400000US06037552302,6037552302,2014,3648,5840.5098,78
1400000US06037404302,6037404302,2014,2498,5421.73,74
1400000US06037920102,6037920102,2014,5608,54.91,7
1400000US06037125403,6037125403,2014,1703,463.42001,23
1400000US06037700101,6037700101,2014,5232,1025.5601,31
1400000US06037143902,6037143902,2014,3000,525.01001,24
1400000US06037554517,6037554517,2014,4883,6937.79,85
1400000US06037800334,6037800334,2014,4600,50.349998,6
1400000US06037271500,6037271500,2014,2937,1366.3199,36
1400000US06037123520,6037123520,2014,2567,384.59,20
1400000US06037601801,6037601801,2014,3789,3864.3101,57
1400000US06037401602,6037401602,2014,5282,4325.5098,62
1400000US06037189904,6037189904,2014,2260,1014,31
1400000US06037310900,6037310900,2014,6870,470.17999,23
1400000US06037544001,6037544001,2014,3930,10863.43,94
1400000US06037212203,6037212203,2014,2679,1829.99,43
1400000US06037137504,6037137504,2014,1939,293.85001,17
1400000US06037482201,6037482201,2014,3813,3837.28,56
1400000US06037575001,6037575001,2014,3671,9137.5,91
1400000US06037190401,6037190401,2014,3135,1066.09,31
1400000US06037910218,6037910218,2014,4270,9.4300003,2
1400000US06037535901,6037535901,2014,5757,6664.77,83
1400000US06037431003,6037431003,2014,3479,7610.5898,87
1400000US06037189300,6037189300,2014,3077,1006.86,30
1400000US06037104322,6037104322,2014,3425,228.92,14
1400000US06037208610,6037208610,2014,4195,1519.9399,38
1400000US06037401101,6037401101,2014,5663,3432.49,54
1400000US06037226001,6037226001,2014,2068,4469.4199,64
1400000US06037141700,6037141700,2014,3091,506.28,24
1400000US06037544002,6037544002,2014,4129,11341.03,95
1400000US06037670406,6037670406,2014,1903,3192.1899,53
1400000US06037131802,6037131802,2014,2676,198.84,13
1400000US06037294900,6037294900,2014,3265,8380.1602,89
1400000US06037481902,6037481902,2014,3355,3359.6101,54
1400000US06037102107,6037102107,2014,3851,326.09,18
1400000US06037403601,6037403601,2014,6672,5141.7202,72
1400000US06037501600,6037501600,2014,7898,4901.4399,69
1400000US06037234502,6037234502,2014,2698,3364.8501,54
1400000US06037137502,6037137502,2014,4202,181.98,12
1400000US06037206301,6037206301,2014,1656,3283.04,53
1400000US06037651302,6037651302,2014,6311,4552.7402,65
1400000US06037670328,6037670328,2014,4504,2340.3899,47
1400000US06037482301,6037482301,2014,5162,4208.6099,60
1400000US06037222200,6037222200,2014,3965,2700.75,50
1400000US06037272201,6037272201,2014,2411,1548.59,39
1400000US06037276607,6037276607,2014,2271,2427.6101,48
1400000US06037530400,6037530400,2014,3683,5602.5498,76
1400000US06037204120,6037204120,2014,2650,5787.8301,78
1400000US06037405500,6037405500,2014,6842,4748.9702,67
1400000US06037530203,6037530203,2014,3238,4425.02,64
1400000US06037183300,6037183300,2014,3480,1632.65,40
1400000US06037101400,6037101400,2014,3903,398.23001,21
1400000US06037503502,6037503502,2014,4060,4750.5898,67
1400000US06037533803,6037533803,2014,6359,6191.6602,80
1400000US06037700901,6037700901,2014,3856,1294.85,35
1400000US06037201601,6037201601,2014,2288,3150.5701,53
1400000US06037267600,6037267600,2014,2549,943.03003,30
1400000US06037930400,6037930400,2014,3514,435.92999,22
1400000US06037139302,6037139302,2014,4422,254.97,15
1400000US06037482202,6037482202,2014,5229,3934.8601,57
1400000US06037480702,6037480702,2014,4460,1972.53,44
1400000US06037535803,6037535803,2014,4458,6006.6401,79
1400000US06037503301,6037503301,2014,3394,4998.5801,70
1400000US06037501503,6037501503,2014,5016,5112.04,72
1400000US06037670417,6037670417,2014,2955,4073.26,59
1400000US06037113101,6037113101,2014,3558,169.28,11
1400000US06037143302,6037143302,2014,3678,500.98999,24
1400000US06037463900,6037463900,2014,3456,1758.58,42
1400000US06037670202,6037670202,2014,2594,4587.9199,66
1400000US06037920042,6037920042,2014,6769,9.8999996,2
1400000US06037300400,6037300400,2014,5740,534.97998,24
1400000US06037265523,6037265523,2014,2011,887.78998,29
1400000US06037602900,6037602900,2014,4427,5046.6499,71
1400000US06037115103,6037115103,2014,2776,155.12,9
1400000US06037408504,6037408504,2014,5322,5041.4302,71
1400000US06037226420,6037226420,2014,4906,4214.3599,61
1400000US06037121600,6037121600,2014,3005,322.69,18
1400000US06037603702,6037603702,2014,5087,5125.02,72
1400000US06037403320,6037403320,2014,5573,8189.96,88
1400000US06037301300,6037301300,2014,2016,709.63,27
1400000US06037264103,6037264103,2014,2319,790.52002,28
1400000US06037400403,6037400403,2014,4260,2804.1399,50
1400000US06037275102,6037275102,2014,4245,1775.97,42
1400000US06037300902,6037300902,2014,1998,1147.27,33
1400000US06037701304,6037701304,2014,6374,736.62,27
1400000US06037481603,6037481603,2014,3802,3436.6599,54
1400000US06037206302,6037206302,2014,568,3283.04,53
1400000US06037920116,6037920116,2014,5181,83.970001,7
1400000US06037502801,6037502801,2014,6231,6763.79,84
1400000US06037237201,6037237201,2014,3506,4502.1802,65
1400000US06037403321,6037403321,2014,5736,8935.6201,90
1400000US06037213201,6037213201,2014,4198,1751.4,42
1400000US06037463400,6037463400,2014,5752,2196.3701,46
1400000US06037108203,6037108203,2014,2716,121.92,8
1400000US06037294701,6037294701,2014,3019,10041.34,93
1400000US06037271600,6037271600,2014,4475,1376.02,36
1400000US06037238320,6037238320,2014,3787,4311.1201,62
1400000US06037134905,6037134905,2014,2819,169.46001,11
1400000US06037980008,6037980008,2014,145,252.11,15
1400000US06037123304,6037123304,2014,4687,352.42999,19
1400000US06037430502,6037430502,2014,6745,2652.48,49
1400000US06037195600,6037195600,2014,3340,1786.5699,42
1400000US06037576301,6037576301,2014,4176,9029.3799,90
1400000US06037543605,6037543605,2014,4563,7218.6699,86
1400000US06037271902,6037271902,2014,3877,1471.53,37
1400000US06037195202,6037195202,2014,3185,1153,33
1400000US06037481001,6037481001,2014,3842,3148.04,52
1400000US06037119802,6037119802,2014,3097,274.78,16
1400000US06037123104,6037123104,2014,4596,401.10001,21
1400000US06037143500,6037143500,2014,4708,509.69,24
1400000US06037621104,6037621104,2014,6649,3106.78,52
1400000US06037106510,6037106510,2014,5282,92.57,7
1400000US06037480601,6037480601,2014,2335,1895.52,43
1400000US06037551401,6037551401,2014,4245,9100.2998,91
1400000US06037273404,6037273404,2014,1116,1012.78,30
1400000US06037482702,6037482702,2014,2397,4136.0601,60
1400000US06037197410,6037197410,2014,3704,1791.66,42
1400000US06037209202,6037209202,2014,1646,2385.3899,48
1400000US06037272100,6037272100,2014,4354,1461.8199,37
1400000US06037212102,6037212102,2014,2446,1623.46,40
1400000US06037134904,6037134904,2014,4338,165.60001,11
1400000US06037480303,6037480303,2014,3858,2789.49,50
1400000US06037123800,6037123800,2014,5531,404.82001,21
1400000US06037212502,6037212502,2014,2767,1636.1,40
1400000US06037430802,6037430802,2014,4163,7750.8999,87
1400000US06037143605,6037143605,2014,1879,549.59003,25
1400000US06037403328,6037403328,2014,4162,10435.33,94
1400000US06037570402,6037570402,2014,3496,20575.34,99
1400000US06037460301,6037460301,2014,4542,667.77002,26
1400000US06037553504,6037553504,2014,5368,45942.48,100
1400000US06037980028,6037980028,2014,4,3626.26,55
1400000US06037205120,6037205120,2014,3618,9172.6504,91
1400000US06037577501,6037577501,2014,3435,12061.55,96
1400000US06037267700,6037267700,2014,2990,979.84003,30
1400000US06037267101,6037267101,2014,2671,1066.91,31
1400000US06037403316,6037403316,2014,6783,18202.85,98
1400000US06037403401,6037403401,2014,5038,11295.97,95
1400000US06037620701,6037620701,2014,6704,3750.9099,56
1400000US06037300701,6037300701,2014,6144,648.34998,26
1400000US06037501803,6037501803,2014,4705,5758.7998,78
1400000US06037301502,6037301502,2014,6951,657.63,26
1400000US06037480903,6037480903,2014,3206,3323.1101,53
1400000US06037212303,6037212303,2014,3326,1666.05,41
1400000US06037980036,6037980036,2014,7785,4083.22,59
1400000US06037106408,6037106408,2014,3463,167.58,11
1400000US06037430803,6037430803,2014,5439,6902.48,84
1400000US06037701602,6037701602,2014,4037,859.06,29
1400000US06037910808,6037910808,2014,3537,6.54,1
1400000US06037481800,6037481800,2014,2596,3494.8301,54
1400000US06037216201,6037216201,2014,2352,1579.2,39
1400000US06037194401,6037194401,2014,2461,1047.91,31
1400000US06037577100,6037577100,2014,6700,10056.12,93
1400000US06037543606,6037543606,2014,3199,7218.6699,86
1400000US06037481403,6037481403,2014,3169,4111.77,59
1400000US06037208620,6037208620,2014,4660,1811.22,42
1400000US06037534502,6037534502,2014,4213,5824.2598,78
1400000US06037551002,6037551002,2014,2855,6961.0801,85
1400000US06037620601,6037620601,2014,5523,4902.3799,69
1400000US06037406500,6037406500,2014,6705,4781.1602,68
1400000US06037117407,6037117407,2014,3636,266.53,16
1400000US06037212410,6037212410,2014,3903,1621.5,40
1400000US06037143802,6037143802,2014,2179,559.95001,25
1400000US06037137202,6037137202,2014,2296,171.38,12
1400000US06037271100,6037271100,2014,2449,1314.17,35
1400000US06037127520,6037127520,2014,4045,290.72,17
1400000US06037201200,6037201200,2014,2519,2406.52,48
1400000US06037264306,6037264306,2014,1199,767.17999,27
1400000US06037620002,6037620002,2014,3609,7736.0898,87
1400000US06037530302,6037530302,2014,6556,6431.4399,82
1400000US06037577602,6037577602,2014,3441,13690.33,97
1400000US06037211701,6037211701,2014,2827,1486.22,37
1400000US06037195201,6037195201,2014,2834,1110.54,32
1400000US06037551204,6037551204,2014,3711,17173.08,98
1400000US06037432001,6037432001,2014,2669,4828.77,68
1400000US06037920038,6037920038,2014,4430,7.3800001,1
1400000US06037403722,6037403722,2014,5734,4085.74,59
1400000US06037920120,6037920120,2014,830,750.15002,27
1400000US06037106405,6037106405,2014,3966,156.19,10
1400000US06037540901,6037540901,2014,4994,5337.3599,73
1400000US06037191302,6037191302,2014,2422,1167.51,33
1400000US06037262303,6037262303,2014,3290,660.87,26
1400000US06037127300,6037127300,2014,4460,296.95001,17
1400000US06037111201,6037111201,2014,3410,114.02,8
1400000US06037570100,6037570100,2014,2837,17027.289,98
1400000US06037702002,6037702002,2014,5700,869.98999,29
1400000US06037103102,6037103102,2014,4751,320.22,18
1400000US06037920043,6037920043,2014,5711,27.860001,5
1400000US06037462900,6037462900,2014,3779,2159.8,46
1400000US06037980014,6037980014,2014,239,15983.11,98
1400000US06037407400,6037407400,2014,2133,4970.98,70
1400000US06037553802,6037553802,2014,6342,60491.34,100
1400000US06037405202,6037405202,2014,5227,4930.8599,70
1400000US06037301501,6037301501,2014,1902,651.07001,26
1400000US06037480802,6037480802,2014,3321,2892.4199,51
1400000US06037218800,6037218800,2014,2658,1981.25,44
1400000US06037650607,6037650607,2014,2922,6162.7998,80
1400000US06037536102,6037536102,2014,3164,11156.73,94
1400000US06037227020,6037227020,2014,3599,4997.4902,70
1400000US06037191301,6037191301,2014,2327,1189.25,34
1400000US06037228100,6037228100,2014,4916,6151.6099,80
1400000US06037137402,6037137402,2014,5364,186.67999,13
1400000US06037111202,6037111202,2014,5213,122.07,8
1400000US06037530700,6037530700,2014,2213,4526.6699,65
1400000US06037551101,6037551101,2014,3926,13670.09,97
1400000US06037460800,6037460800,2014,3248,1170.21,33
1400000US06037408141,6037408141,2014,5450,7780.7402,87
1400000US06037603005,6037603005,2014,5591,5562.1299,76
1400000US06037310602,6037310602,2014,2655,488,24
1400000US06037135116,6037135116,2014,3278,164.09,10
1400000US06037920110,6037920110,2014,5043,114.19,8
1400000US06037430801,6037430801,2014,6342,5978.8501,79
1400000US06037480901,6037480901,2014,4686,2949.54,51
1400000US06037401002,6037401002,2014,3973,3631.3601,55
1400000US06037502005,6037502005,2014,4197,5879.4199,78
1400000US06037500700,6037500700,2014,6496,4351.6802,62
1400000US06037216800,6037216800,2014,3289,1481.46,37
1400000US06037900610,6037900610,2014,4440,18.040001,4
1400000US06037910210,6037910210,2014,7103,10.96,3
1400000US06037310300,6037310300,2014,2987,443.82001,22
1400000US06037604002,6037604002,2014,5078,4740.1201,67
1400000US06037301204,6037301204,2014,4990,939.04999,30
1400000US06037300602,6037300602,2014,5578,623.63,26
1400000US06037554519,6037554519,2014,3613,7576.23,87
1400000US06037113324,6037113324,2014,1694,187.37,13
1400000US06037571800,6037571800,2014,3318,9935.1602,93
1400000US06037901210,6037901210,2014,1591,27.370001,5
1400000US06037403403,6037403403,2014,5210,97689.07,100
1400000US06037109300,6037109300,2014,3085,107.06,7
1400000US06037482304,6037482304,2014,3556,4118.7202,59
1400000US06037461901,6037461901,2014,5118,1582.0699,39
1400000US06037501804,6037501804,2014,2131,5639.6499,77
1400000US06037125102,6037125102,2014,2714,457.72,23
1400000US06037910404,6037910404,2014,4130,5.4000001,1
1400000US06037265306,6037265306,2014,1225,791.60999,28
1400000US06037432801,6037432801,2014,2568,5144.73,72
1400000US06037128500,6037128500,2014,4015,433.85001,22
1400000US06037214903,6037214903,2014,1346,1118.4301,32
1400000US06037920047,6037920047,2014,3946,7.7399998,1
1400000US06037276605,6037276605,2014,2747,2215.79,46
1400000US06037141600,6037141600,2014,4079,474.89999,23
1400000US06037271803,6037271803,2014,2340,1526.77,38
1400000US06037143801,6037143801,2014,2677,559.95001,25
1400000US06037462002,6037462002,2014,3942,1483.11,37
1400000US06037405201,6037405201,2014,5205,5050.2002,71
1400000US06037531302,6037531302,2014,6709,16667.15,98
1400000US06037302104,6037302104,2014,3917,1205.61,34
1400000US06037134521,6037134521,2014,3126,170.02,12
1400000US06037269903,6037269903,2014,3650,1596.24,39
1400000US06037127920,6037127920,2014,4100,356.14999,20
1400000US06037300901,6037300901,2014,6463,1005.87,30
1400000US06037502500,6037502500,2014,4215,4958.8999,70
1400000US06037104404,6037104404,2014,3236,244.57001,15
1400000US06037700200,6037700200,2014,6321,958.40002,30
1400000US06037276601,6037276601,2014,3838,2011.76,44
1400000US06037408137,6037408137,2014,4152,8122.3701,88
1400000US06037216100,6037216100,2014,2289,1592.7,39
1400000US06037273100,6037273100,2014,2197,1273.49,35
1400000US06037208710,6037208710,2014,4309,1997.26,44
1400000US06037191610,6037191610,2014,4502,1220.05,34
1400000US06037432402,6037432402,2014,6310,4796.0801,68
1400000US06037262100,6037262100,2014,3586,651.23999,26
1400000US06037269908,6037269908,2014,1937,1458.6801,37
1400000US06037405102,6037405102,2014,5069,5703.2002,77
1400000US06037269909,6037269909,2014,1965,1458.6801,37
1400000US06037408707,6037408707,2014,6843,6683.8901,84
1400000US06037181500,6037181500,2014,3812,1466.95,37
1400000US06037701402,6037701402,2014,6696,775.13,28
1400000US06037550801,6037550801,2014,3919,7127.4399,85
1400000US06037206020,6037206020,2014,7883,2762.5701,50
1400000US06037310701,6037310701,2014,2361,540.14001,25
1400000US06037554518,6037554518,2014,5435,6912.3301,84
1400000US06037103101,6037103101,2014,2670,303.41,18
1400000US06037213100,6037213100,2014,2721,1745.75,42
1400000US06037139704,6037139704,2014,4224,386.5,20
1400000US06037430004,6037430004,2014,3626,92746.063,100
1400000US06037219500,6037219500,2014,1737,2272.96,47
1400000US06037405400,6037405400,2014,4728,5062.6099,71
1400000US06037650300,6037650300,2014,6704,5672.27,77
1400000US06037600912,6037600912,2014,5517,3792.5801,56
1400000US06037533703,6037533703,2014,2771,6361.5498,82
1400000US06037310501,6037310501,2014,3205,401.10001,21
1400000US06037463500,6037463500,2014,5747,2057.7,45
1400000US06037550902,6037550902,2014,5572,6396.1899,82
1400000US06037120106,6037120106,2014,4417,274.04001,16
1400000US06037192001,6037192001,2014,2466,1158.8,33
1400000US06037128210,6037128210,2014,4822,418.51001,21
1400000US06037701201,6037701201,2014,4433,698.53998,27
1400000US06037575901,6037575901,2014,3454,9149.9902,91
1400000US06037108204,6037108204,2014,2835,121.92,8
1400000US06037131024,6037131024,2014,3375,196.5,13
1400000US06037570003,6037570003,2014,4447,13474.19,97
1400000US06037403305,6037403305,2014,2100,5508.8398,75
1400000US06037127104,6037127104,2014,3573,336.92999,19
1400000US06037481714,6037481714,2014,2551,3684.75,55
1400000US06037296402,6037296402,2014,3091,5282.0098,73
1400000US06037554801,6037554801,2014,3366,6677.2002,83
1400000US06037403408,6037403408,2014,6576,10097.81,93
1400000US06037261103,6037261103,2014,1088,609.5,26
1400000US06037401500,6037401500,2014,6067,4381.54,63
1400000US06037576501,6037576501,2014,3369,8998.8496,90
1400000US06037600802,6037600802,2014,2597,3912.75,57
1400000US06037533105,6037533105,2014,2580,6437.3901,82
1400000US06037575101,6037575101,2014,4754,9009.9902,90
1400000US06037115403,6037115403,2014,3188,158.82001,10
1400000US06037543503,6037543503,2014,5687,6905.52,84
1400000US06037123204,6037123204,2014,3449,364.79001,20
1400000US06037143901,6037143901,2014,4068,554.98999,25
